temperatura,humedad,aguaEnSuelo,tipoSuelo,tipoCultivo,nitrogeno,potasio,fosforo,nombreFertilizante
29.11,60.77,61.25,Rojo,CañaAzucar,10,0,41,28-28
28.85,63.24,39.74,Rojo,SemillasOleaginosas,27,0,19,28-28
30.29,53.7,25.09,Franco,Trigo,4,4,26,DAP
33.04,63.52,47.86,Negro,Arrozal,7,0,8,Urea
21.37,53.85,26.22,Arenoso,NuecesMani,4,17,17,DAP
34.88,62.36,57.79,Arcilloso,Legumbres,36,0,0,20-20
27.81,66.3,59.63,Arcilloso,Algodon,18,1,35,Urea
26.02,65.02,48.03,Franco,Cebada,7,9,15,Urea
24.9,59.13,55.71,Franco,Tabaco,6,0,12,DAP
39.86,74.47,42.82,Rojo,Cebada,9,10,29,10-26-26
34.01,55.99,29.3,Arenoso,Trigo,24,0,24,28-28
32.69,57.68,48.14,Franco,Arrozal,39,0,0,10-26-26
31.99,47.84,39.57,Negro,Maiz,40,2,1,17-17-17
39.59,72.27,42.36,Arenoso,Trigo,43,0,0,DAP
29.71,48.75,26.24,Franco,Tabaco,33,1,0,Urea
32.0,72.09,42.61,Franco,Mijo,22,0,22,28-28
39.03,74.51,65.94,Franco,Trigo,18,0,37,10-26-26
39.83,65.33,33.3,Arenoso,Algodon,9,0,10,10-26-26
30.53,70.52,56.87,Arenoso,NuecesMani,8,13,25,17-17-17
37.44,60.97,52.15,Rojo,Trigo,4,12,31,17-17-17
25.65,56.93,32.12,Arcilloso,CañaAzucar,40,3,0,Urea
28.01,69.54,20.78,Franco,Arrozal,37,3,0,10-26-26
27.33,52.91,29.81,Franco,Maiz,16,4,40,Urea
27.0,54.79,41.03,Franco,Tabaco,41,0,2,28-28
28.27,45.54,63.35,Franco,Mijo,34,0,4,10-26-26
39.37,73.58,47.49,Arenoso,Cebada,44,0,4,14-35-14
29.14,54.24,24.55,Negro,SemillasOleaginosas,40,1,2,DAP
31.76,43.24,56.29,Arcilloso,Cebada,10,4,18,20-20
27.27,59.89,20.0,Arenoso,Tabaco,11,0,36,10-26-26
24.0,49.08,66.12,Rojo,Mijo,10,2,9,Urea
34.15,67.47,27.11,Negro,Mijo,14,3,34,10-26-26
28.67,58.79,59.0,Arenoso,Legumbres,35,0,4,10-26-26
30.11,63.4,62.56,Arenoso,SemillasOleaginosas,10,9,13,20-20
38.97,55.72,35.47,Negro,Tabaco,4,19,21,17-17-17
32.02,60.85,31.09,Negro,Cebada,33,4,1,28-28
28.02,66.84,58.92,Arenoso,Arrozal,5,12,33,Urea
30.66,52.06,46.15,Negro,Algodon,21,4,15,10-26-26
27.05,58.49,39.27,Arenoso,NuecesMani,9,2,15,28-28
28.21,57.07,40.54,Arenoso,Arrozal,38,1,4,17-17-17
25.6,45.0,55.92,Rojo,Algodon,10,0,17,28-28
29.75,61.63,34.96,Negro,Tabaco,17,0,31,14-35-14
35.91,52.46,56.61,Arenoso,Tabaco,14,16,13,28-28
23.45,51.03,44.45,Negro,Legumbres,36,2,0,DAP
35.86,70.31,54.4,Arcilloso,NuecesMani,40,3,1,17-17-17
29.26,71.92,44.23,Arcilloso,Legumbres,39,4,0,20-20
35.79,66.77,34.39,Franco,Cebada,9,0,14,14-35-14
26.49,47.23,30.23,Rojo,Cebada,17,1,15,DAP
25.05,57.08,55.46,Arcilloso,Tabaco,10,0,41,20-20
32.42,54.71,33.03,Arenoso,Arrozal,13,3,37,Urea
39.85,60.31,29.29,Arenoso,Algodon,6,9,33,10-26-26
27.87,61.38,57.51,Rojo,Legumbres,13,16,13,10-26-26
20.76,55.99,62.58,Arcilloso,Tabaco,40,0,0,20-20
22.3,56.51,42.72,Arenoso,Tabaco,1,23,17,28-28
32.17,55.02,37.37,Arenoso,CañaAzucar,20,0,14,10-26-26
32.58,58.58,34.16,Franco,Maiz,18,2,18,17-17-17
30.81,63.77,70.0,Rojo,Maiz,18,2,39,20-20
32.86,59.79,41.11,Arcilloso,CañaAzucar,33,4,1,10-26-26
28.58,56.91,45.99,Rojo,Cebada,17,0,12,17-17-17
30.9,68.25,36.56,Arenoso,Trigo,5,3,29,Urea
28.35,48.46,32.32,Arcilloso,Mijo,22,0,26,28-28
30.44,69.49,24.3,Rojo,CañaAzucar,17,0,16,28-28
22.26,42.14,35.5,Franco,Mijo,22,0,17,10-26-26
27.59,59.58,58.65,Arenoso,Cebada,13,7,34,DAP
28.0,41.61,30.62,Rojo,SemillasOleaginosas,23,0,22,17-17-17
29.15,57.67,32.35,Negro,CañaAzucar,34,0,1,10-26-26
31.09,62.05,42.38,Rojo,Algodon,5,15,18,17-17-17
20.86,49.09,28.16,Franco,Arrozal,28,0,20,28-28
34.1,57.33,56.67,Negro,Tabaco,34,0,4,Urea
26.9,52.19,33.57,Rojo,Algodon,31,0,0,17-17-17
26.55,52.44,67.67,Negro,NuecesMani,5,0,14,Urea
26.56,57.43,26.53,Rojo,Tabaco,7,17,15,14-35-14
31.72,58.72,70.0,Arenoso,CañaAzucar,13,0,42,28-28
25.55,50.88,27.55,Franco,Algodon,8,19,12,17-17-17
31.42,59.9,29.07,Negro,Mijo,11,8,30,17-17-17
28.24,51.23,42.62,Rojo,Algodon,19,0,38,DAP
30.09,46.89,35.95,Franco,Trigo,32,4,0,14-35-14
28.94,62.47,31.99,Franco,CañaAzucar,38,2,3,17-17-17
39.33,59.27,40.62,Arcilloso,Trigo,17,0,43,10-26-26
29.89,55.53,32.61,Franco,Cebada,17,0,14,20-20
30.28,56.11,40.03,Arenoso,Legumbres,33,4,2,20-20
40.0,63.63,40.65,Arcilloso,Mijo,10,3,27,17-17-17
36.4,55.11,26.14,Rojo,Trigo,18,0,17,DAP
27.28,47.79,29.37,Arcilloso,Mijo,25,0,18,Urea
27.38,53.83,55.09,Rojo,Maiz,15,0,40,28-28
29.14,64.95,36.54,Negro,Arrozal,12,0,35,17-17-17
32.93,62.73,59.96,Franco,Arrozal,17,0,37,10-26-26
24.71,50.55,62.03,Rojo,Legumbres,8,0,10,17-17-17
29.94,58.85,54.14,Arenoso,Algodon,12,14,12,DAP
29.48,59.59,66.35,Negro,Legumbres,26,3,20,10-26-26
31.0,51.8,44.91,Arenoso,CañaAzucar,15,2,12,20-20
28.55,67.66,35.99,Franco,Legumbres,12,3,39,20-20
31.06,58.49,40.24,Negro,Algodon,6,15,19,DAP
23.88,52.3,27.19,Negro,Algodon,35,0,0,DAP
30.3,45.03,57.51,Franco,CañaAzucar,12,3,13,17-17-17
23.43,55.73,32.02,Arenoso,Mijo,25,1,14,20-20
30.56,67.31,36.79,Arcilloso,CañaAzucar,12,4,10,20-20
27.68,57.8,70.0,Rojo,Trigo,4,11,27,14-35-14
25.34,50.98,53.43,Franco,SemillasOleaginosas,12,0,43,10-26-26
24.4,47.18,49.55,Franco,Algodon,7,18,16,17-17-17
31.8,56.53,35.42,Franco,Cebada,7,0,5,14-35-14
22.54,58.92,51.76,Rojo,Maiz,10,4,11,10-26-26
35.49,77.62,56.57,Arcilloso,NuecesMani,12,9,30,20-20
25.05,49.33,48.69,Franco,Maiz,19,1,23,DAP
26.52,47.52,49.4,Rojo,SemillasOleaginosas,14,6,32,17-17-17
36.29,74.2,54.68,Arenoso,Arrozal,42,3,0,17-17-17
32.94,50.95,43.98,Arenoso,Cebada,42,3,0,DAP
27.87,49.55,33.0,Arcilloso,Tabaco,12,0,38,Urea
29.86,65.84,66.44,Rojo,Cebada,2,13,34,28-28
30.39,54.61,51.82,Negro,Tabaco,27,0,20,14-35-14
23.19,50.83,60.22,Arenoso,Mijo,7,0,11,17-17-17
25.12,58.07,40.47,Arenoso,CañaAzucar,12,2,10,14-35-14
29.41,52.87,50.35,Negro,Algodon,7,6,31,17-17-17
38.48,80.0,59.16,Rojo,SemillasOleaginosas,37,0,0,Urea
25.8,57.61,40.46,Rojo,Cebada,2,17,17,DAP
25.27,55.44,29.6,Arcilloso,NuecesMani,16,3,12,10-26-26
26.56,58.48,45.6,Arenoso,NuecesMani,10,9,36,DAP
30.71,56.3,70.0,Negro,Maiz,2,8,27,10-26-26
24.99,65.8,51.83,Negro,Cebada,12,12,25,10-26-26
28.61,46.05,42.05,Arenoso,SemillasOleaginosas,11,16,20,28-28
32.63,64.54,36.41,Arcilloso,NuecesMani,4,22,18,28-28
24.98,47.19,51.65,Arenoso,SemillasOleaginosas,30,3,2,28-28
27.93,46.76,56.5,Negro,Arrozal,7,2,15,28-28
31.01,66.62,62.69,Arenoso,Tabaco,17,2,36,Urea
39.26,60.36,29.14,Franco,Maiz,14,0,40,17-17-17
31.29,59.62,56.81,Arenoso,SemillasOleaginosas,14,8,9,17-17-17
32.1,50.44,47.36,Rojo,Legumbres,10,4,32,Urea
28.35,59.56,34.46,Rojo,Legumbres,45,3,0,10-26-26
26.57,54.52,46.1,Negro,Trigo,39,0,0,DAP
40.0,77.35,41.55,Arenoso,NuecesMani,6,5,28,10-26-26
37.24,59.64,30.67,Rojo,NuecesMani,41,0,2,28-28
28.4,57.3,49.24,Arcilloso,CañaAzucar,8,17,10,DAP
33.83,56.31,25.41,Arenoso,Maiz,18,0,23,20-20
27.47,58.13,56.8,Negro,Tabaco,10,13,9,14-35-14
32.01,56.9,39.16,Rojo,CañaAzucar,17,13,14,20-20
23.69,59.77,47.95,Arcilloso,Legumbres,39,1,0,DAP
30.22,60.34,59.66,Negro,Arrozal,9,0,14,Urea
25.24,46.57,36.23,Franco,Maiz,32,0,0,Urea
26.8,60.69,60.28,Franco,Trigo,15,0,11,17-17-17
32.37,56.56,65.45,Arenoso,NuecesMani,37,3,0,10-26-26
23.86,55.45,24.43,Franco,Mijo,13,0,35,Urea
34.18,58.31,46.39,Arenoso,Maiz,36,0,0,28-28
39.42,76.38,57.33,Negro,Maiz,13,3,43,17-17-17
24.86,54.46,36.36,Arcilloso,Mijo,37,0,0,Urea
32.95,62.26,50.04,Arenoso,Arrozal,14,17,7,28-28
29.78,59.94,29.17,Arenoso,Legumbres,22,0,19,17-17-17
27.48,60.62,44.8,Negro,CañaAzucar,14,2,11,20-20
36.73,71.35,70.0,Negro,CañaAzucar,11,4,38,Urea
27.49,63.32,26.02,Rojo,Legumbres,13,0,38,Urea
30.69,59.81,37.29,Franco,SemillasOleaginosas,21,0,23,Urea
29.14,58.46,36.98,Franco,Cebada,40,0,3,10-26-26
32.52,57.58,57.94,Arcilloso,Maiz,42,0,0,17-17-17
23.05,52.61,60.11,Negro,Tabaco,31,0,3,28-28
29.48,60.63,42.23,Arcilloso,NuecesMani,5,8,19,17-17-17
25.33,53.26,27.11,Rojo,Legumbres,12,3,38,10-26-26
26.0,57.01,31.36,Franco,SemillasOleaginosas,42,0,0,17-17-17
30.09,62.9,44.53,Rojo,CañaAzucar,38,0,0,17-17-17
27.83,53.2,58.73,Franco,Legumbres,14,0,32,17-17-17
37.81,73.97,40.95,Negro,Maiz,13,2,36,17-17-17
36.87,61.5,54.95,Franco,Tabaco,12,4,8,17-17-17
30.98,66.44,29.27,Arenoso,Algodon,35,4,0,17-17-17
30.41,52.79,24.79,Rojo,Arrozal,38,2,0,Urea
35.69,58.61,58.14,Rojo,Maiz,14,9,10,20-20
23.11,53.38,41.79,Negro,Mijo,20,0,23,17-17-17
23.82,59.74,65.58,Negro,Tabaco,7,1,4,17-17-17
34.2,72.31,28.33,Negro,Tabaco,33,0,0,14-35-14
34.22,74.96,58.79,Rojo,SemillasOleaginosas,13,0,9,28-28
36.98,73.11,41.32,Arcilloso,Arrozal,41,4,0,28-28
34.68,76.53,33.78,Negro,Mijo,9,0,44,Urea
24.22,50.03,55.39,Arcilloso,Cebada,9,0,37,20-20
34.25,73.29,38.06,Franco,SemillasOleaginosas,8,1,7,14-35-14
31.43,64.88,54.37,Arenoso,Cebada,1,8,27,28-28
31.14,61.27,45.36,Negro,Cebada,14,1,17,17-17-17
24.69,54.86,47.9,Negro,NuecesMani,26,0,18,28-28
30.39,67.95,35.69,Arenoso,Trigo,20,0,18,DAP
28.44,46.2,34.75,Arcilloso,Mijo,15,3,15,14-35-14
30.6,56.63,35.82,Negro,Legumbres,1,23,25,10-26-26
25.64,56.54,49.67,Rojo,Maiz,12,12,22,28-28
33.35,59.4,66.69,Franco,Legumbres,32,2,4,10-26-26
23.15,58.66,63.44,Franco,Legumbres,37,1,2,17-17-17
34.48,70.08,59.13,Arcilloso,Legumbres,25,4,18,17-17-17
28.39,51.27,70.0,Arcilloso,NuecesMani,10,1,32,17-17-17
39.9,73.93,32.55,Negro,Trigo,9,9,27,17-17-17
32.98,58.76,28.59,Arcilloso,Algodon,13,10,31,10-26-26
29.66,49.78,23.81,Negro,NuecesMani,12,18,8,Urea
30.69,58.35,21.33,Negro,NuecesMani,4,9,27,17-17-17
23.98,48.21,35.49,Negro,Maiz,35,3,1,20-20
28.52,72.19,59.12,Arcilloso,Tabaco,5,12,33,14-35-14
31.01,60.4,43.04,Arcilloso,Mijo,12,9,20,DAP
27.53,47.05,22.75,Arcilloso,Algodon,9,0,8,28-28
36.9,52.23,24.84,Negro,SemillasOleaginosas,12,0,33,10-26-26
29.16,61.51,34.35,Negro,CañaAzucar,35,0,0,20-20
27.28,53.81,39.02,Arenoso,NuecesMani,18,0,23,DAP
33.4,58.26,40.56,Rojo,Cebada,14,2,32,20-20
31.02,54.58,45.71,Rojo,Cebada,11,0,12,10-26-26
24.23,64.12,49.89,Franco,SemillasOleaginosas,26,0,24,20-20
21.96,40.71,40.64,Arcilloso,SemillasOleaginosas,9,19,11,20-20
34.33,69.34,32.53,Franco,Maiz,44,4,4,14-35-14
30.88,66.31,38.96,Arcilloso,Maiz,24,0,24,20-20
21.52,61.31,30.52,Franco,NuecesMani,9,0,37,14-35-14
29.67,64.78,21.0,Negro,Cebada,12,0,42,Urea
30.52,62.11,23.07,Negro,Legumbres,33,1,4,28-28
26.59,52.55,41.35,Arenoso,Maiz,7,0,46,17-17-17
32.62,59.63,50.0,Arcilloso,SemillasOleaginosas,9,19,22,10-26-26
32.95,59.16,69.03,Arcilloso,Algodon,33,1,0,20-20
28.56,43.97,24.88,Franco,Tabaco,10,11,8,17-17-17
35.74,66.71,37.68,Arenoso,Legumbres,10,9,32,DAP
26.35,50.4,53.76,Negro,Tabaco,12,0,32,10-26-26
33.8,70.5,42.98,Arenoso,Algodon,7,4,32,20-20
28.08,58.23,37.23,Arcilloso,Tabaco,39,2,0,14-35-14
32.56,71.98,46.27,Franco,Trigo,20,1,21,14-35-14
29.64,49.17,34.47,Arcilloso,Trigo,19,0,16,17-17-17
31.55,58.9,47.7,Arenoso,NuecesMani,5,16,18,DAP
35.51,53.67,32.47,Arcilloso,Legumbres,33,0,0,DAP
33.2,60.31,55.18,Negro,Arrozal,12,10,30,28-28
23.28,48.32,43.9,Rojo,Arrozal,8,11,13,20-20
40.0,65.13,40.28,Franco,Cebada,9,0,39,Urea
27.91,62.4,41.2,Rojo,Legumbres,8,16,17,28-28
23.03,49.38,40.47,Negro,Trigo,23,0,18,10-26-26
25.88,54.24,40.43,Arcilloso,Tabaco,39,4,4,DAP
31.64,51.55,63.79,Franco,Tabaco,35,2,2,28-28
27.32,59.41,44.2,Franco,Tabaco,7,12,21,Urea
33.87,61.94,45.99,Franco,Algodon,10,19,16,14-35-14
30.04,44.44,43.27,Arcilloso,CañaAzucar,8,10,10,17-17-17
37.53,59.1,32.18,Rojo,NuecesMani,10,3,37,14-35-14
33.8,60.2,43.21,Arenoso,Tabaco,16,0,27,Urea
21.7,60.92,26.89,Arenoso,NuecesMani,11,12,21,28-28
31.15,63.09,30.51,Arcilloso,NuecesMani,4,5,32,20-20
27.1,42.29,35.96,Negro,Arrozal,9,4,39,Urea
33.97,66.11,59.93,Arcilloso,Trigo,36,0,0,14-35-14
32.8,46.19,20.0,Rojo,Maiz,8,6,28,DAP
32.16,70.3,57.02,Negro,Tabaco,30,0,0,20-20
24.65,46.46,27.78,Arenoso,Arrozal,10,0,40,14-35-14
29.46,43.41,40.69,Negro,Trigo,18,0,20,10-26-26
28.74,50.71,37.75,Franco,Tabaco,18,1,19,20-20
40.0,74.62,44.27,Rojo,CañaAzucar,37,4,3,14-35-14
28.67,61.38,48.54,Negro,Maiz,24,0,24,14-35-14
22.28,43.79,63.73,Arcilloso,Maiz,11,3,6,28-28
32.21,72.67,58.11,Arcilloso,SemillasOleaginosas,36,4,3,20-20
27.73,61.49,20.0,Arcilloso,Maiz,14,0,35,Urea
25.85,55.63,47.46,Arcilloso,SemillasOleaginosas,19,4,26,20-20
27.63,56.77,28.61,Arcilloso,Algodon,37,0,4,10-26-26
30.45,71.76,45.74,Rojo,SemillasOleaginosas,14,11,13,DAP
20.48,55.53,65.44,Franco,NuecesMani,10,12,12,Urea
34.12,58.21,42.94,Arenoso,Legumbres,11,2,39,10-26-26
25.45,45.61,41.12,Arcilloso,Maiz,0,17,19,10-26-26
21.54,58.62,46.04,Rojo,Arrozal,22,4,20,20-20
27.08,64.97,38.34,Rojo,NuecesMani,9,3,18,Urea
27.06,51.6,51.94,Arcilloso,Mijo,39,3,0,14-35-14
31.67,48.24,38.06,Negro,Arrozal,28,1,21,14-35-14
39.89,63.45,47.15,Arenoso,Cebada,12,14,19,17-17-17
22.85,56.83,57.72,Rojo,Algodon,9,4,14,28-28
33.18,56.59,53.96,Negro,Legumbres,3,12,25,20-20
32.8,44.88,49.08,Rojo,Legumbres,34,0,1,DAP
25.71,51.75,70.0,Negro,Trigo,18,3,38,14-35-14
37.03,70.38,61.08,Negro,Algodon,6,6,29,Urea
37.68,67.03,20.0,Rojo,Tabaco,7,7,33,17-17-17
24.32,56.65,22.81,Rojo,CañaAzucar,12,0,37,28-28
25.38,60.83,22.64,Arcilloso,Tabaco,40,0,0,DAP
34.73,68.13,39.85,Arenoso,Cebada,24,0,21,20-20
35.89,52.9,44.55,Rojo,Cebada,20,0,19,20-20
34.17,68.22,31.05,Franco,Tabaco,16,3,9,28-28
26.14,57.83,37.34,Arenoso,Maiz,38,0,0,14-35-14
34.08,62.7,32.05,Negro,Maiz,21,1,18,DAP
24.46,65.27,48.51,Rojo,Mijo,28,0,24,20-20
31.49,47.25,30.78,Franco,Algodon,35,0,0,17-17-17
25.74,52.83,35.38,Rojo,Maiz,7,17,13,14-35-14
40.0,63.46,40.95,Rojo,Maiz,11,1,35,Urea
36.68,65.54,46.65,Rojo,Tabaco,7,15,18,28-28
30.4,44.22,31.39,Franco,Maiz,44,2,0,28-28
26.5,57.72,35.19,Rojo,Legumbres,16,0,8,28-28
29.16,51.64,30.31,Arcilloso,Maiz,18,0,32,28-28
35.74,79.96,27.81,Arcilloso,Mijo,8,0,41,10-26-26
32.83,69.35,43.35,Rojo,Legumbres,25,0,32,20-20
32.97,44.31,46.49,Rojo,Maiz,33,2,0,DAP
33.07,62.75,57.16,Arcilloso,Legumbres,7,11,27,DAP
26.12,46.35,49.55,Franco,SemillasOleaginosas,0,22,14,Urea
30.64,61.94,52.25,Rojo,Legumbres,14,13,9,20-20
25.99,60.98,37.81,Franco,Arrozal,39,0,0,17-17-17
30.96,71.01,55.69,Rojo,SemillasOleaginosas,9,16,15,28-28
22.33,48.89,28.54,Negro,Tabaco,6,19,17,DAP
25.13,69.36,50.28,Arcilloso,Cebada,9,2,8,DAP
37.01,72.38,44.71,Arenoso,SemillasOleaginosas,8,0,13,DAP
37.11,61.41,60.83,Arenoso,Maiz,8,13,16,14-35-14
30.01,67.64,26.5,Rojo,Trigo,38,2,3,28-28
21.44,57.52,58.64,Negro,Algodon,7,0,5,28-28
30.58,53.33,39.94,Rojo,Algodon,14,1,16,28-28
33.31,63.71,32.94,Franco,Arrozal,6,0,37,14-35-14
32.27,66.81,57.12,Rojo,SemillasOleaginosas,16,3,11,10-26-26
38.18,72.68,52.23,Arcilloso,Cebada,42,0,0,14-35-14
28.07,57.06,54.6,Negro,SemillasOleaginosas,12,0,17,14-35-14
28.94,58.91,26.54,Arcilloso,Maiz,32,0,3,Urea
28.86,52.28,28.12,Rojo,Trigo,13,0,40,10-26-26
30.07,62.6,54.75,Arcilloso,NuecesMani,8,15,17,20-20
38.21,60.25,49.83,Negro,Cebada,13,4,38,17-17-17
40.0,80.0,53.26,Arenoso,CañaAzucar,39,0,4,17-17-17
34.24,66.72,42.15,Arcilloso,Mijo,26,4,23,DAP
24.27,51.0,30.89,Rojo,CañaAzucar,17,1,18,17-17-17
29.16,58.29,45.56,Rojo,Tabaco,23,0,19,14-35-14
36.0,70.93,50.56,Arenoso,SemillasOleaginosas,5,8,23,10-26-26
26.84,45.54,50.57,Franco,Cebada,12,14,17,17-17-17
33.62,58.44,32.87,Arcilloso,Algodon,27,3,20,28-28
40.0,72.84,61.46,Franco,Algodon,13,0,37,28-28
38.79,66.25,48.58,Negro,Algodon,38,0,0,DAP
39.46,66.35,42.08,Arenoso,CañaAzucar,4,4,26,20-20
36.94,59.89,32.39,Negro,CañaAzucar,5,9,34,20-20
25.12,58.53,38.28,Arenoso,Maiz,37,0,4,20-20
29.65,73.8,41.76,Negro,CañaAzucar,16,0,6,17-17-17
28.43,60.42,24.64,Rojo,Tabaco,17,3,21,DAP
25.87,58.43,64.21,Franco,Cebada,5,4,29,28-28
23.42,55.62,26.64,Arenoso,Legumbres,12,16,10,20-20
30.41,57.63,37.84,Rojo,Arrozal,10,10,16,14-35-14
30.87,53.52,41.73,Negro,SemillasOleaginosas,8,2,31,DAP
39.05,67.42,25.24,Negro,Mijo,7,1,32,10-26-26
27.98,63.97,45.35,Franco,Cebada,12,17,18,17-17-17
29.25,42.98,64.69,Negro,Cebada,10,11,16,28-28
29.23,44.55,33.21,Arcilloso,Cebada,12,9,30,14-35-14
29.67,64.88,33.45,Arenoso,Mijo,43,2,3,28-28
33.14,49.95,36.02,Arcilloso,Cebada,5,2,27,DAP
25.08,59.42,37.34,Arenoso,CañaAzucar,42,0,2,20-20
33.11,79.52,30.26,Negro,NuecesMani,14,0,40,10-26-26
22.22,54.98,60.43,Franco,Arrozal,15,8,18,10-26-26
27.93,47.92,50.02,Negro,NuecesMani,19,4,17,17-17-17
32.24,72.15,27.8,Rojo,Tabaco,19,0,20,20-20
38.46,72.39,28.01,Negro,NuecesMani,13,2,42,10-26-26
27.68,68.09,32.86,Rojo,Cebada,44,4,1,10-26-26
34.36,69.3,43.14,Franco,CañaAzucar,24,2,16,Urea
36.56,56.18,45.38,Franco,Trigo,24,0,14,10-26-26
30.88,44.61,40.83,Arcilloso,Cebada,4,13,17,Urea
30.02,44.98,45.58,Franco,Cebada,21,0,22,28-28
39.16,66.36,55.82,Arcilloso,Maiz,14,16,20,17-17-17
32.33,57.56,43.39,Rojo,Maiz,15,0,39,DAP
27.38,66.23,51.93,Franco,Arrozal,9,13,8,10-26-26
20.05,52.7,59.86,Negro,SemillasOleaginosas,36,0,0,10-26-26
24.55,42.48,48.77,Arenoso,Tabaco,20,0,23,17-17-17
26.95,60.35,33.66,Arenoso,Legumbres,7,9,9,10-26-26
30.28,66.13,41.03,Rojo,SemillasOleaginosas,42,1,1,28-28
27.97,47.42,60.83,Arcilloso,Maiz,13,3,18,DAP
27.95,52.18,27.86,Rojo,Arrozal,41,1,0,28-28
33.97,59.11,56.95,Negro,Arrozal,15,0,33,14-35-14
28.44,69.02,25.51,Franco,Arrozal,37,0,0,17-17-17
27.49,53.12,50.69,Arcilloso,Tabaco,27,4,18,28-28
31.42,52.17,52.65,Arenoso,NuecesMani,11,8,17,10-26-26
38.35,71.0,65.66,Arcilloso,Maiz,16,0,35,Urea
38.14,63.81,36.37,Franco,Tabaco,11,3,34,14-35-14
24.54,57.8,26.75,Negro,NuecesMani,15,15,15,10-26-26
33.14,50.91,52.07,Rojo,Maiz,16,0,38,14-35-14
30.52,62.93,53.95,Arcilloso,SemillasOleaginosas,34,0,3,14-35-14
30.61,69.73,64.16,Franco,Arrozal,39,3,0,20-20
31.52,62.74,54.75,Arenoso,Maiz,33,0,3,DAP
26.58,56.37,50.42,Arcilloso,Mijo,18,3,16,10-26-26
36.99,56.66,46.46,Arcilloso,SemillasOleaginosas,34,1,0,DAP
22.61,52.77,41.72,Negro,Arrozal,10,1,4,10-26-26
36.86,57.94,35.72,Franco,Algodon,7,9,35,Urea
23.83,51.13,40.03,Arcilloso,SemillasOleaginosas,18,0,19,28-28
25.43,62.17,53.4,Rojo,Tabaco,39,0,0,17-17-17
38.58,64.3,54.91,Arenoso,Arrozal,21,3,19,28-28
25.67,44.93,45.94,Arenoso,Mijo,19,0,15,20-20
40.0,68.24,47.7,Negro,Mijo,10,10,32,20-20
29.44,68.03,20.57,Arcilloso,Cebada,41,0,4,10-26-26
38.82,63.69,51.13,Arenoso,Trigo,4,23,20,28-28
28.68,58.87,64.36,Rojo,Cebada,8,16,12,14-35-14
36.07,68.41,54.45,Arcilloso,Maiz,16,9,9,28-28
25.12,59.52,64.6,Arcilloso,SemillasOleaginosas,39,0,0,17-17-17
23.48,47.79,30.27,Arcilloso,Legumbres,14,14,7,10-26-26
27.05,69.98,52.83,Franco,Algodon,8,3,11,DAP
30.76,67.49,42.88,Arenoso,NuecesMani,14,3,35,10-26-26
26.44,47.39,51.83,Arenoso,SemillasOleaginosas,8,1,4,DAP
31.34,52.86,27.31,Rojo,Legumbres,34,0,1,DAP
29.79,66.3,62.12,Franco,Arrozal,6,0,10,DAP
29.14,69.95,21.5,Franco,NuecesMani,0,16,17,10-26-26
30.96,59.31,60.38,Arenoso,Arrozal,6,0,18,Urea
25.01,54.68,64.61,Arcilloso,SemillasOleaginosas,11,4,8,10-26-26
31.64,68.37,49.45,Negro,Arrozal,41,0,0,28-28
30.97,55.28,50.63,Arenoso,Algodon,11,0,36,20-20
33.8,58.8,28.44,Arenoso,NuecesMani,20,0,18,DAP
22.15,57.99,69.1,Rojo,Mijo,40,1,0,14-35-14
26.8,54.9,42.04,Arenoso,Legumbres,14,4,44,Urea
28.23,66.99,61.65,Rojo,Maiz,8,0,34,28-28
25.96,52.8,57.24,Rojo,Trigo,18,0,21,17-17-17
30.27,58.16,31.73,Rojo,Maiz,11,8,12,20-20
32.92,63.87,70.0,Arenoso,Trigo,9,5,32,17-17-17
37.04,63.94,35.24,Arenoso,Cebada,6,16,22,28-28
29.99,45.6,70.0,Arcilloso,Cebada,32,0,3,28-28
26.87,55.79,38.33,Arcilloso,Maiz,17,0,22,10-26-26
22.21,46.25,51.97,Franco,Cebada,9,0,9,28-28
26.15,60.28,36.97,Arenoso,Cebada,8,14,20,14-35-14
31.44,57.35,51.14,Arcilloso,Tabaco,14,0,37,20-20
34.23,53.35,37.66,Arcilloso,Arrozal,5,0,11,28-28
35.68,57.04,20.58,Arenoso,Arrozal,9,2,34,10-26-26
25.31,65.02,24.18,Arcilloso,Cebada,10,18,17,17-17-17
26.8,52.7,41.8,Franco,NuecesMani,6,3,15,DAP
34.58,76.12,42.72,Arcilloso,Arrozal,15,0,33,17-17-17
31.61,56.45,63.08,Arenoso,CañaAzucar,9,0,35,28-28
40.0,58.59,31.87,Arenoso,CañaAzucar,40,1,0,17-17-17
25.71,62.35,59.19,Arenoso,Arrozal,10,0,34,10-26-26
33.66,63.43,49.93,Negro,Arrozal,5,22,19,Urea
35.45,74.57,35.05,Negro,Trigo,12,0,36,Urea
37.13,72.24,29.37,Arcilloso,NuecesMani,39,1,0,10-26-26
30.16,43.34,25.27,Arcilloso,Legumbres,9,0,44,10-26-26
33.64,65.14,52.79,Arenoso,Tabaco,16,11,10,DAP
27.64,53.33,51.15,Rojo,Algodon,11,1,34,10-26-26
35.7,73.21,36.23,Rojo,CañaAzucar,9,4,9,DAP
25.56,46.39,20.0,Negro,Arrozal,5,12,26,28-28
33.6,55.53,49.42,Negro,Cebada,6,18,22,10-26-26
38.22,70.16,57.22,Arcilloso,Maiz,7,0,9,Urea
